ID,Classe,Vitesse (px/s),Temps (s),X,Y
1,bus,0,0.08,486,266
2,car,0,0.08,332,315
3,car,0,0.08,630,400
4,car,0,0.08,428,385
5,car,0,0.08,262,342
6,car,0,0.08,385,418
7,car,0,0.08,147,417
8,car,0,0.08,283,198
9,car,0,0.08,662,321
10,car,0,0.08,26,361
11,car,0,0.08,299,333
12,car,0,0.08,448,345
13,car,0,0.08,485,334
14,car,0,0.08,571,209
15,car,0,0.08,152,207
16,car,0,0.08,114,285
17,car,0,0.08,670,239
18,car,0,0.08,656,371
19,car,0,0.08,350,275
20,car,0,0.08,285,391
21,truck,0,0.08,66,200
22,car,0,0.08,548,243
23,car,0,0.08,321,323
24,car,0,0.08,672,282
27,car,0,0.08,587,179
29,car,0,0.08,228,417
1,bus,0.0,0.13,486,266
2,car,23.98,0.13,333,315
3,car,23.98,0.13,630,399
4,car,23.98,0.13,429,385
5,car,23.98,0.13,263,342
6,car,0.0,0.13,385,418
7,car,23.98,0.13,148,417
8,car,23.98,0.13,282,198
9,car,0.0,0.13,662,321
10,car,33.91,0.13,25,362
11,car,33.91,0.13,300,334
12,car,33.91,0.13,449,344
13,car,23.98,0.13,484,334
14,car,23.98,0.13,572,209
15,car,0.0,0.13,152,207
16,car,53.62,0.13,112,286
17,car,23.98,0.13,670,240
18,car,23.98,0.13,657,371
19,car,53.62,0.13,349,273
20,car,33.91,0.13,286,390
21,truck,23.98,0.13,66,201
22,car,47.96,0.13,548,241
23,car,33.91,0.13,320,324
24,car,23.98,0.13,673,282
27,car,0.0,0.13,587,179
29,car,426.95,0.13,217,403
32,car,0,0.13,214,412
1,bus,0.0,0.17,486,266
2,car,0.0,0.17,333,315
3,car,0.0,0.17,630,399
4,car,0.0,0.17,429,385
5,car,23.98,0.17,263,341
6,car,23.98,0.17,386,418
7,car,0.0,0.17,148,417
8,car,53.62,0.17,281,200
9,car,23.98,0.17,663,321
10,car,23.98,0.17,25,363
11,car,0.0,0.17,300,334
12,car,23.98,0.17,449,343
13,car,23.98,0.17,485,334
14,car,0.0,0.17,572,209
15,car,53.62,0.17,150,206
16,car,33.91,0.17,111,287
17,car,23.98,0.17,670,239
18,car,0.0,0.17,657,371
19,car,47.96,0.17,349,275
20,car,23.98,0.17,285,390
21,truck,53.62,0.17,67,203
22,car,33.91,0.17,549,240
23,car,23.98,0.17,319,324
24,car,33.91,0.17,674,283
27,car,0.0,0.17,587,179
29,car,153.55,0.17,213,398
32,car,23.98,0.17,214,411
35,car,0,0.17,204,226
1,bus,33.91,0.21,487,265
2,car,33.91,0.21,334,314
3,car,23.98,0.21,630,400
4,car,23.98,0.21,430,385
5,car,0.0,0.21,263,341
6,car,0.0,0.21,386,418
7,car,23.98,0.21,149,417
8,car,33.91,0.21,280,201
9,car,23.98,0.21,663,320
10,car,0.0,0.21,25,363
11,car,75.83,0.21,299,331
12,car,23.98,0.21,450,343
13,car,33.91,0.21,484,333
14,car,0.0,0.21,572,209
15,car,23.98,0.21,149,206
16,car,23.98,0.21,110,287
17,car,0.0,0.21,670,239
18,car,23.98,0.21,658,371
19,car,33.91,0.21,350,276
20,car,23.98,0.21,286,390
21,truck,23.98,0.21,68,203
22,car,23.98,0.21,549,239
23,car,47.96,0.21,317,324
24,car,0.0,0.21,674,283
27,car,0.0,0.21,587,179
29,car,75.83,0.21,212,395
32,car,47.96,0.21,214,409
35,car,23.98,0.21,204,227
36,truck,0,0.21,620,107
1,bus,0.0,0.25,487,265
2,car,0.0,0.25,334,314
3,car,0.0,0.25,630,400
4,car,23.98,0.25,430,384
5,car,23.98,0.25,264,341
6,car,33.91,0.25,387,417
7,car,23.98,0.25,150,417
8,car,23.98,0.25,280,202
9,car,0.0,0.25,663,320
10,car,0.0,0.25,25,363
11,car,0.0,0.25,299,331
12,car,23.98,0.25,451,343
13,car,0.0,0.25,484,333
14,car,23.98,0.25,573,209
15,car,23.98,0.25,148,206
16,car,47.96,0.25,110,289
17,car,0.0,0.25,670,239
18,car,33.91,0.25,659,370
19,car,33.91,0.25,351,277
20,car,167.86,0.25,279,390
21,truck,23.98,0.25,69,203
22,car,23.98,0.25,549,238
23,car,33.91,0.25,316,325
24,car,0.0,0.25,674,283
27,car,0.0,0.25,587,179
29,car,139.83,0.25,209,390
32,car,204.89,0.25,217,401
35,car,23.98,0.25,205,227
36,truck,0.0,0.25,620,107
1,bus,0.0,0.29,487,265
2,car,0.0,0.29,334,314
3,car,0.0,0.29,630,400
4,car,23.98,0.29,431,384
5,car,23.98,0.29,264,340
6,car,33.91,0.29,388,416
7,car,33.91,0.29,151,416
8,car,33.91,0.29,279,201
9,car,0.0,0.29,663,320
10,car,23.98,0.29,24,363
11,car,167.86,0.29,299,324
12,car,23.98,0.29,451,342
13,car,23.98,0.29,483,333
14,car,23.98,0.29,572,209
15,car,23.98,0.29,147,206
16,car,23.98,0.29,109,289
17,car,0.0,0.29,670,239
18,car,33.91,0.29,658,371
19,car,23.98,0.29,351,276
20,car,143.88,0.29,285,390
21,bus,0.0,0.29,69,203
22,car,23.98,0.29,549,237
23,car,23.98,0.29,315,325
24,car,0.0,0.29,674,283
27,car,0.0,0.29,587,179
29,car,119.9,0.29,206,386
32,car,442.17,0.29,199,397
35,car,53.62,0.29,203,228
36,truck,23.98,0.29,620,108
38,traffic light,0,0.29,110,63
39,car,0,0.29,215,227
1,bus,0.0,0.33,487,265
2,car,23.98,0.33,335,314
3,car,23.98,0.33,630,399
4,car,23.98,0.33,431,383
5,car,0.0,0.33,264,340
6,car,23.98,0.33,389,416
7,car,33.91,0.33,152,415
8,car,23.98,0.33,279,202
9,car,33.91,0.33,662,319
10,car,23.98,0.33,23,363
11,car,53.62,0.33,300,322
12,car,23.98,0.33,452,342
13,car,47.96,0.33,481,333
14,car,0.0,0.33,572,209
15,car,47.96,0.33,147,208
16,car,33.91,0.33,108,290
17,car,33.91,0.33,671,238
18,car,0.0,0.33,658,371
19,car,23.98,0.33,351,277
20,car,75.83,0.33,288,389
21,truck,0.0,0.33,69,203
22,car,23.98,0.33,549,236
23,car,23.98,0.33,314,325
24,car,47.96,0.33,676,283
27,car,0.0,0.33,587,179
29,car,139.83,0.33,203,381
32,car,75.83,0.33,198,394
35,car,23.98,0.33,203,229
36,truck,0.0,0.33,620,108
38,traffic light,0.0,0.33,110,63
39,car,33.91,0.33,214,228
44,traffic light,0,0.33,139,27
1,bus,23.98,0.38,487,264
2,car,23.98,0.38,335,313
3,car,0.0,0.38,630,399
4,car,0.0,0.38,431,383
5,car,23.98,0.38,265,340
6,car,0.0,0.38,389,416
7,car,23.98,0.38,153,415
8,car,23.98,0.38,278,202
9,car,23.98,0.38,662,320
10,car,47.96,0.38,21,363
11,car,23.98,0.38,300,321
12,car,23.98,0.38,453,342
13,car,98.87,0.38,485,332
14,car,23.98,0.38,573,209
15,car,33.91,0.38,146,209
16,car,67.83,0.38,106,292
17,car,0.0,0.38,671,238
18,car,33.91,0.38,659,370
19,car,33.91,0.38,352,276
20,car,47.96,0.38,290,389
21,truck,53.62,0.38,67,202
22,car,23.98,0.38,549,235
23,car,53.62,0.38,312,326
24,car,23.98,0.38,675,283
27,car,0.0,0.38,587,179
29,car,153.55,0.38,199,376
32,car,75.83,0.38,197,391
35,car,47.96,0.38,201,229
36,truck,0.0,0.38,620,108
38,traffic light,0.0,0.38,110,63
39,car,23.98,0.38,213,228
44,traffic light,0.0,0.38,139,27
45,car,0,0.38,273,388
46,car,0,0.38,219,396
1,bus,23.98,0.42,488,264
2,car,23.98,0.42,336,313
3,car,0.0,0.42,630,399
4,car,33.91,0.42,432,382
5,car,0.0,0.42,265,340
6,car,33.91,0.42,390,415
7,car,0.0,0.42,153,415
8,car,288.76,0.42,266,203
9,car,23.98,0.42,662,319
10,car,33.91,0.42,20,364
11,car,0.0,0.42,300,321
12,car,0.0,0.42,453,342
13,car,47.96,0.42,487,332
14,car,0.0,0.42,573,209
15,car,0.0,0.42,146,209
16,car,53.62,0.42,104,293
17,car,23.98,0.42,672,238
18,car,0.0,0.42,659,370
19,car,95.92,0.42,352,272
20,car,33.91,0.42,291,388
21,truck,53.62,0.42,65,203
22,car,0.0,0.42,549,235
23,car,23.98,0.42,311,326
24,car,23.98,0.42,676,283
27,car,0.0,0.42,587,179
29,car,119.9,0.42,196,372
32,car,86.46,0.42,195,388
35,car,67.83,0.42,199,231
36,truck,0.0,0.42,620,108
38,traffic light,0.0,0.42,110,63
39,car,33.91,0.42,212,229
44,traffic light,0.0,0.42,139,27
45,car,23.98,0.42,273,387
46,car,33.91,0.42,218,395
47,car,0,0.42,402,235
1,bus,0.0,0.46,488,264
2,car,23.98,0.46,337,313
3,car,0.0,0.46,630,399
4,car,0.0,0.46,432,382
5,car,0.0,0.46,265,340
6,car,23.98,0.46,389,415
7,car,33.91,0.46,154,414
8,car,47.96,0.46,264,203
9,car,0.0,0.46,662,319
10,car,33.91,0.46,21,365
11,car,23.98,0.46,301,321
12,car,23.98,0.46,453,341
13,car,23.98,0.46,488,332
14,car,33.91,0.46,572,210
15,car,23.98,0.46,145,209
16,car,33.91,0.46,103,294
17,car,23.98,0.46,673,238
18,car,23.98,0.46,658,370
19,car,71.94,0.46,352,269
20,car,23.98,0.46,292,388
21,truck,0.0,0.46,65,203
22,car,23.98,0.46,549,236
23,car,33.91,0.46,310,327
24,car,23.98,0.46,677,283
27,car,0.0,0.46,587,179
29,car,139.83,0.46,193,367
32,car,53.62,0.46,194,386
35,car,0.0,0.46,199,231
36,truck,169.56,0.46,621,101
38,traffic light,0.0,0.46,110,63
39,car,23.98,0.46,211,229
44,traffic light,0.0,0.46,139,27
45,car,0.0,0.46,273,387
46,car,33.91,0.46,219,396
47,car,0.0,0.46,402,235
49,car,0,0.46,695,228
50,car,0,0.46,692,258
1,bus,23.98,0.5,488,263
2,car,0.0,0.5,337,313
3,car,23.98,0.5,629,399
4,car,23.98,0.5,433,382
5,car,23.98,0.5,265,339
6,car,23.98,0.5,390,415
7,car,23.98,0.5,155,414
8,car,53.62,0.5,262,202
9,car,23.98,0.5,663,319
10,car,0.0,0.5,21,365
11,car,0.0,0.5,301,321
12,car,23.98,0.5,454,341
13,car,23.98,0.5,488,331
14,car,0.0,0.5,572,210
15,car,23.98,0.5,146,209
16,car,47.96,0.5,101,294
17,car,0.0,0.5,673,238
18,car,23.98,0.5,658,369
19,car,0.0,0.5,352,269
20,car,0.0,0.5,292,388
21,bus,23.98,0.5,64,203
22,car,0.0,0.5,549,236
23,car,23.98,0.5,309,327
24,car,23.98,0.5,678,283
27,car,0.0,0.5,587,179
29,car,139.83,0.5,190,362
32,car,75.83,0.5,193,383
35,car,23.98,0.5,198,231
36,truck,33.91,0.5,622,100
38,traffic light,0.0,0.5,110,63
39,car,23.98,0.5,211,230
44,traffic light,0.0,0.5,139,27
45,car,47.96,0.5,273,385
46,car,23.98,0.5,219,395
47,car,23.98,0.5,403,235
49,car,0.0,0.5,695,228
50,car,23.98,0.5,692,259
52,truck,0,0.5,64,204
1,bus,23.98,0.54,489,263
2,car,0.0,0.54,337,313
3,car,0.0,0.54,629,399
4,car,23.98,0.54,434,382
5,car,23.98,0.54,265,338
6,car,0.0,0.54,390,415
7,car,23.98,0.54,156,414
8,car,33.91,0.54,261,203
9,car,23.98,0.54,663,318
10,car,23.98,0.54,21,366
11,car,0.0,0.54,301,321
12,car,0.0,0.54,454,341
13,car,0.0,0.54,488,331
14,car,23.98,0.54,572,209
15,car,23.98,0.54,145,209
16,car,33.91,0.54,100,295
17,car,0.0,0.54,673,238
18,car,33.91,0.54,659,370
19,car,23.98,0.54,353,269
20,car,33.91,0.54,293,387
21,truck,23.98,0.54,64,204
22,car,23.98,0.54,549,237
23,car,254.91,0.54,301,334
24,car,47.96,0.54,680,283
27,car,33.91,0.54,588,178
29,car,153.55,0.54,186,357
32,car,75.83,0.54,192,380
35,car,53.62,0.54,197,233
36,truck,0.0,0.54,622,100
38,traffic light,23.98,0.54,109,63
39,car,53.62,0.54,210,232
44,traffic light,33.91,0.54,138,26
45,car,23.98,0.54,274,385
46,car,0.0,0.54,219,395
47,car,0.0,0.54,403,235
49,car,23.98,0.54,695,227
50,car,0.0,0.54,692,259
52,truck,0.0,0.54,64,204
53,bus,0,0.54,218,151
1,bus,23.98,0.58,489,262
2,car,23.98,0.58,336,313
3,car,23.98,0.58,630,399
4,car,0.0,0.58,434,382
5,car,23.98,0.58,265,337
6,car,23.98,0.58,390,414
7,car,0.0,0.58,156,414
8,car,23.98,0.58,260,203
9,car,23.98,0.58,664,318
10,car,23.98,0.58,21,367
11,car,23.98,0.58,301,320
12,car,23.98,0.58,454,340
13,car,0.0,0.58,488,331
14,car,0.0,0.58,572,209
15,car,23.98,0.58,145,210
16,car,23.98,0.58,100,296
17,car,23.98,0.58,673,237
18,car,23.98,0.58,659,369
19,car,23.98,0.58,353,268
20,car,23.98,0.58,294,387
21,truck,23.98,0.58,63,204
22,car,23.98,0.58,549,238
23,car,33.91,0.58,300,335
24,car,23.98,0.58,681,283
27,car,0.0,0.58,588,178
29,car,119.9,0.58,183,353
32,car,67.83,0.58,190,378
35,car,23.98,0.58,196,233
36,truck,23.98,0.58,622,99
38,traffic light,23.98,0.58,110,63
39,car,23.98,0.58,211,232
44,traffic light,0.0,0.58,138,26
45,car,0.0,0.58,274,385
46,car,0.0,0.58,219,395
47,car,0.0,0.58,403,235
49,car,33.91,0.58,696,226
50,car,0.0,0.58,692,259
52,truck,0.0,0.58,64,204
53,bus,33.91,0.58,217,152
1,bus,33.91,0.63,490,263
2,car,23.98,0.63,336,312
3,car,23.98,0.63,631,399
4,car,33.91,0.63,435,381
5,car,33.91,0.63,266,336
6,car,0.0,0.63,390,414
7,car,0.0,0.63,156,414
8,car,33.91,0.63,259,204
9,car,0.0,0.63,664,318
10,car,23.98,0.63,20,367
11,car,23.98,0.63,301,319
12,car,23.98,0.63,454,339
13,car,33.91,0.63,489,330
14,car,0.0,0.63,572,209
15,car,33.91,0.63,144,211
16,car,23.98,0.63,99,296
17,car,23.98,0.63,673,236
18,car,0.0,0.63,659,369
19,car,23.98,0.63,354,268
20,car,23.98,0.63,295,387
21,truck,0.0,0.63,63,204
22,car,0.0,0.63,549,238
23,car,53.62,0.63,299,333
24,car,23.98,0.63,680,283
27,car,0.0,0.63,588,178
29,car,139.83,0.63,180,348
32,car,75.83,0.63,189,375
35,car,23.98,0.63,196,234
36,truck,33.91,0.63,623,98
38,traffic light,0.0,0.63,110,63
39,car,23.98,0.63,211,233
44,traffic light,0.0,0.63,138,26
45,car,23.98,0.63,275,385
46,car,0.0,0.63,219,395
47,car,23.98,0.63,403,234
49,car,0.0,0.63,696,226
50,car,0.0,0.63,692,259
52,truck,23.98,0.63,63,204
53,bus,0.0,0.63,217,152
1,bus,0.0,0.67,490,263
2,car,0.0,0.67,336,312
3,car,0.0,0.67,631,399
4,car,0.0,0.67,435,381
5,car,23.98,0.67,267,336
6,car,0.0,0.67,390,414
7,car,23.98,0.67,157,414
8,car,33.91,0.67,258,205
9,car,0.0,0.67,664,318
10,car,0.0,0.67,20,367
11,car,23.98,0.67,301,318
12,car,23.98,0.67,454,338
13,car,0.0,0.67,489,330
14,car,0.0,0.67,572,209
15,car,53.62,0.67,143,209
16,car,23.98,0.67,98,296
17,car,23.98,0.67,673,235
18,car,0.0,0.67,659,369
19,car,0.0,0.67,354,268
20,car,23.98,0.67,296,387
21,truck,23.98,0.67,63,205
22,car,23.98,0.67,548,238
23,car,169.56,0.67,300,326
24,car,33.91,0.67,681,282
27,car,0.0,0.67,588,178
29,car,139.83,0.67,177,343
32,car,75.83,0.67,188,372
35,car,33.91,0.67,195,235
36,truck,23.98,0.67,623,97
38,traffic light,0.0,0.67,110,63
39,car,53.62,0.67,210,235
44,traffic light,23.98,0.67,138,27
45,car,47.96,0.67,273,385
46,car,33.91,0.67,220,394
47,car,182.63,0.67,406,241
49,car,23.98,0.67,696,225
50,car,0.0,0.67,692,259
52,truck,0.0,0.67,63,204
53,bus,33.91,0.67,216,153
55,bus,0,0.67,601,40
1,bus,23.98,0.71,491,263
2,car,0.0,0.71,336,312
3,car,23.98,0.71,632,399
4,car,23.98,0.71,436,381
5,car,0.0,0.71,267,336
6,car,0.0,0.71,390,414
7,car,23.98,0.71,157,413
8,car,33.91,0.71,257,206
9,car,0.0,0.71,664,318
10,car,0.0,0.71,20,367
11,car,119.9,0.71,301,323
12,car,0.0,0.71,454,338
13,car,23.98,0.71,489,329
14,car,23.98,0.71,572,208
15,car,23.98,0.71,143,208
16,car,33.91,0.71,97,297
17,car,0.0,0.71,673,235
18,car,0.0,0.71,659,369
19,car,23.98,0.71,354,269
20,car,33.91,0.71,297,386
21,truck,33.91,0.71,62,204
22,car,23.98,0.71,548,237
23,car,151.66,0.71,298,332
24,car,23.98,0.71,680,282
27,car,0.0,0.71,588,178
29,car,119.9,0.71,174,339
32,car,75.83,0.71,187,369
35,car,33.91,0.71,194,236
36,truck,23.98,0.71,623,96
38,traffic light,0.0,0.71,110,63
39,car,23.98,0.71,210,236
44,traffic light,0.0,0.71,138,27
45,car,23.98,0.71,274,385
46,car,23.98,0.71,219,394
47,car,75.83,0.71,407,244
49,car,23.98,0.71,697,225
50,car,0.0,0.71,692,259
52,truck,0.0,0.71,63,204
53,bus,23.98,0.71,215,153
55,bus,0.0,0.71,601,40
56,car,0,0.71,475,178
1,bus,0.0,0.75,491,263
2,car,0.0,0.75,336,312
3,car,0.0,0.75,632,399
4,car,47.96,0.75,436,379
5,car,23.98,0.75,267,335
6,car,33.91,0.75,391,413
7,car,0.0,0.75,157,413
8,car,47.96,0.75,255,206
9,car,23.98,0.75,665,318
10,car,47.96,0.75,20,369
11,car,0.0,0.75,301,323
12,car,0.0,0.75,454,338
13,car,23.98,0.75,489,328
14,car,33.91,0.75,573,207
15,car,23.98,0.75,142,208
16,car,23.98,0.75,97,298
17,car,0.0,0.75,673,235
18,car,23.98,0.75,660,369
19,car,0.0,0.75,354,269
20,car,0.0,0.75,297,386
21,truck,33.91,0.75,61,205
22,car,0.0,0.75,548,237
23,car,53.62,0.75,296,333
24,car,0.0,0.75,680,282
27,car,0.0,0.75,588,178
29,car,153.55,0.75,170,334
32,car,67.83,0.75,185,367
35,car,53.62,0.75,192,237
36,truck,23.98,0.75,624,96
38,traffic light,0.0,0.75,110,63
39,car,23.98,0.75,209,236
44,traffic light,0.0,0.75,138,27
45,car,23.98,0.75,275,385
46,car,23.98,0.75,220,394
47,car,33.91,0.75,408,245
49,car,23.98,0.75,698,225
50,car,23.98,0.75,692,258
52,truck,0.0,0.75,63,204
53,bus,0.0,0.75,215,153
55,bus,0.0,0.75,601,40
56,car,0.0,0.75,475,178
1,bus,23.98,0.79,492,263
2,car,0.0,0.79,336,312
3,car,0.0,0.79,632,399
4,car,33.91,0.79,437,378
5,car,0.0,0.79,267,335
6,car,23.98,0.79,392,413
7,car,33.91,0.79,158,412
8,car,33.91,0.79,256,207
9,car,0.0,0.79,665,318
10,car,23.98,0.79,20,368
11,car,33.91,0.79,302,324
12,car,33.91,0.79,455,337
13,car,0.0,0.79,489,328
14,car,23.98,0.79,573,206
15,car,33.91,0.79,141,209
16,car,23.98,0.79,96,298
17,car,0.0,0.79,673,235
18,car,0.0,0.79,660,369
19,car,23.98,0.79,355,269
20,car,122.27,0.79,292,387
21,truck,23.98,0.79,60,205
22,car,0.0,0.79,548,237
23,car,23.98,0.79,295,333
24,car,0.0,0.79,680,282
27,car,0.0,0.79,588,178
29,car,139.83,0.79,167,329
32,car,75.83,0.79,184,364
35,car,47.96,0.79,190,237
36,truck,23.98,0.79,624,95
38,traffic light,0.0,0.79,110,63
39,car,23.98,0.79,209,237
44,traffic light,0.0,0.79,138,27
45,car,0.0,0.79,275,385
46,car,33.91,0.79,221,393
47,car,0.0,0.79,408,245
49,car,0.0,0.79,698,225
50,car,23.98,0.79,692,257
52,truck,0.0,0.79,63,204
53,bus,33.91,0.79,214,154
55,bus,0.0,0.79,601,40
56,car,0.0,0.79,475,178
1,bus,23.98,0.83,492,262
2,car,47.96,0.83,338,312
3,car,0.0,0.83,632,399
4,car,0.0,0.83,437,378
5,car,0.0,0.83,267,335
6,car,23.98,0.83,393,413
7,car,0.0,0.83,158,412
8,car,23.98,0.83,255,207
9,car,23.98,0.83,665,317
10,car,53.62,0.83,19,370
11,car,23.98,0.83,302,323
12,car,0.0,0.83,455,337
13,car,0.0,0.83,489,328
14,car,33.91,0.83,572,207
15,car,0.0,0.83,141,209
16,car,33.91,0.83,95,299
17,car,23.98,0.83,673,234
18,car,23.98,0.83,660,368
19,car,0.0,0.83,355,269
20,car,23.98,0.83,293,387
21,truck,23.98,0.83,61,205
22,car,33.91,0.83,549,238
23,car,23.98,0.83,294,333
24,car,0.0,0.83,680,282
27,car,0.0,0.83,588,178
29,car,139.83,0.83,164,324
32,car,75.83,0.83,183,361
35,car,33.91,0.83,189,238
36,truck,23.98,0.83,624,94
38,traffic light,0.0,0.83,110,63
39,car,23.98,0.83,209,238
44,traffic light,0.0,0.83,138,27
45,car,23.98,0.83,276,385
46,car,23.98,0.83,222,393
47,car,23.98,0.83,409,245
49,car,33.91,0.83,699,226
50,car,0.0,0.83,692,257
52,truck,0.0,0.83,63,204
53,bus,0.0,0.83,214,154
55,bus,23.98,0.83,602,40
56,car,0.0,0.83,475,178
58,bus,0,0.83,734,43
1,bus,23.98,0.88,492,261
2,car,0.0,0.88,338,312
3,car,53.62,0.88,633,401
4,car,0.0,0.88,437,378
5,car,33.91,0.88,268,334
6,car,23.98,0.88,394,413
7,car,23.98,0.88,159,412
8,car,23.98,0.88,255,208
9,car,0.0,0.88,665,317
10,car,47.96,0.88,19,372
11,car,23.98,0.88,302,324
12,car,0.0,0.88,455,337
13,car,23.98,0.88,490,328
14,car,33.91,0.88,573,208
15,car,33.91,0.88,140,210
16,car,47.96,0.88,93,299
17,car,0.0,0.88,673,234
18,car,0.0,0.88,660,368
19,car,53.62,0.88,356,271
20,car,23.98,0.88,294,387
21,truck,53.62,0.88,60,207
22,car,23.98,0.88,549,239
23,car,33.91,0.88,293,334
24,car,33.91,0.88,679,283
27,car,0.0,0.88,588,178
29,car,119.9,0.88,161,320
32,car,53.62,0.88,182,359
35,car,23.98,0.88,189,239
36,truck,23.98,0.88,624,93
38,traffic light,0.0,0.88,110,63
39,car,33.91,0.88,208,239
44,traffic light,0.0,0.88,138,27
45,car,0.0,0.88,276,385
46,car,23.98,0.88,223,393
47,car,23.98,0.88,410,245
49,car,23.98,0.88,699,225
50,car,0.0,0.88,692,257
52,truck,23.98,0.88,62,204
53,bus,23.98,0.88,213,154
55,bus,23.98,0.88,602,39
56,car,0.0,0.88,475,178
58,bus,0.0,0.88,734,43
1,bus,0.0,0.92,492,261
2,car,23.98,0.92,337,312
3,car,47.96,0.92,633,403
4,car,23.98,0.92,438,378
5,car,0.0,0.92,268,334
6,car,23.98,0.92,395,413
7,car,23.98,0.92,160,412
8,car,23.98,0.92,255,209
9,car,0.0,0.92,665,317
10,car,23.98,0.92,19,373
11,car,0.0,0.92,302,324
12,car,33.91,0.92,456,336
13,car,0.0,0.92,490,328
14,car,23.98,0.92,573,209
15,car,47.96,0.92,138,210
16,car,33.91,0.92,92,300
17,car,0.0,0.92,673,234
18,car,33.91,0.92,659,367
19,car,47.96,0.92,356,273
20,car,0.0,0.92,294,387
21,bus,33.91,0.92,59,206
22,car,0.0,0.92,549,239
23,car,47.96,0.92,291,334
24,car,0.0,0.92,679,283
27,car,0.0,0.92,588,178
29,car,153.55,0.92,157,315
32,car,86.46,0.92,180,356
35,car,47.96,0.92,187,239
36,truck,23.98,0.92,625,93
38,traffic light,0.0,0.92,110,63
39,car,23.98,0.92,208,240
44,traffic light,23.98,0.92,139,27
45,car,23.98,0.92,276,384
46,car,0.0,0.92,223,393
47,car,23.98,0.92,411,245
49,car,0.0,0.92,699,225
50,car,0.0,0.92,692,257
52,truck,0.0,0.92,62,204
53,bus,33.91,0.92,212,155
55,bus,23.98,0.92,603,39
56,car,0.0,0.92,475,178
58,bus,0.0,0.92,734,43
1,bus,0.0,0.96,492,261
2,car,0.0,0.96,337,312
3,car,0.0,0.96,633,403
4,car,0.0,0.96,438,378
5,car,0.0,0.96,268,334
6,car,23.98,0.96,394,413
7,car,0.0,0.96,160,412
8,car,53.62,0.96,254,211
9,car,0.0,0.96,665,317
10,car,33.91,0.96,18,374
11,car,23.98,0.96,303,324
12,car,47.96,0.96,458,336
13,car,0.0,0.96,490,328
14,car,0.0,0.96,573,209
15,car,0.0,0.96,138,210
16,car,33.91,0.96,91,299
17,car,23.98,0.96,673,233
18,car,23.98,0.96,659,366
19,car,23.98,0.96,357,273
20,car,0.0,0.96,294,387
21,truck,33.91,0.96,58,207
22,car,23.98,0.96,550,239
23,car,33.91,0.96,290,335
24,car,0.0,0.96,679,283
27,car,0.0,0.96,588,178
29,car,139.83,0.96,154,310
32,car,75.83,0.96,179,353
35,car,33.91,0.96,186,240
36,truck,23.98,0.96,625,92
38,traffic light,0.0,0.96,110,63
39,car,33.91,0.96,207,241
44,traffic light,23.98,0.96,139,26
45,car,23.98,0.96,276,383
46,car,0.0,0.96,223,393
47,car,0.0,0.96,411,245
49,car,33.91,0.96,698,224
50,car,0.0,0.96,692,257
52,truck,0.0,0.96,62,204
53,car,1830.19,0.96,277,195
55,bus,0.0,0.96,603,39
56,car,0.0,0.96,475,178
58,bus,0.0,0.96,734,43
1,bus,0.0,1.0,492,261
2,car,0.0,1.0,337,312
3,car,23.98,1.0,633,402
4,car,23.98,1.0,438,379
5,car,23.98,1.0,268,333
6,car,0.0,1.0,394,413
7,car,23.98,1.0,161,412
8,car,23.98,1.0,253,211
9,car,23.98,1.0,665,316
10,car,23.98,1.0,18,375
11,car,0.0,1.0,303,324
12,car,23.98,1.0,459,336
13,car,23.98,1.0,490,327
14,car,0.0,1.0,573,209
15,car,33.91,1.0,137,211
16,car,33.91,1.0,90,300
17,car,0.0,1.0,673,233
18,car,0.0,1.0,659,366
19,car,33.91,1.0,356,272
20,car,23.98,1.0,295,387
21,truck,0.0,1.0,58,207
22,car,33.91,1.0,551,240
23,car,143.88,1.0,296,335
24,car,0.0,1.0,679,283
27,car,33.91,1.0,589,177
29,car,119.9,1.0,151,306
32,car,75.83,1.0,178,350
35,car,47.96,1.0,184,240
36,truck,23.98,1.0,625,91
38,traffic light,0.0,1.0,110,63
39,car,0.0,1.0,207,241
44,traffic light,0.0,1.0,139,26
45,car,0.0,1.0,276,383
46,car,23.98,1.0,224,393
47,car,23.98,1.0,411,244
49,car,0.0,1.0,698,224
50,car,23.98,1.0,692,256
52,truck,0.0,1.0,62,204
53,car,75.83,1.0,280,196
55,bus,0.0,1.0,603,39
56,car,47.96,1.0,475,176
58,bus,0.0,1.0,734,43
1,bus,0.0,1.04,492,261
2,car,23.98,1.04,337,311
3,car,53.62,1.04,634,404
4,car,0.0,1.04,438,379
5,car,47.96,1.04,270,333
6,car,33.91,1.04,395,412
7,car,23.98,1.04,162,412
8,car,23.98,1.04,252,211
9,car,23.98,1.04,666,316
10,car,0.0,1.04,18,375
11,car,0.0,1.04,303,324
12,car,0.0,1.04,459,336
13,car,0.0,1.04,490,327
14,car,0.0,1.04,573,209
15,car,23.98,1.04,137,212
16,car,33.91,1.04,89,301
17,car,23.98,1.04,674,233
18,car,23.98,1.04,659,365
19,car,33.91,1.04,357,273
20,car,0.0,1.04,295,387
21,truck,23.98,1.04,57,207
22,car,33.91,1.04,552,239
23,car,23.98,1.04,297,335
24,car,23.98,1.04,678,283
27,car,0.0,1.04,589,177
29,car,139.83,1.04,148,301
32,car,53.62,1.04,177,348
35,car,33.91,1.04,183,241
36,truck,33.91,1.04,626,90
